doc_id,title_text,tagline,post_tag,post_date,topic,topic_label,umap_sem_x,umap_sem_y,umap_tem_x,umap_tem_y
2982,Chile y el fracaso constituyente,"Plebiscito: ganó el voto ""En Contra""",Chile; Internacional; La Conversa; Proceso Constituyente,2023-12-17 21:36:48,18,18_chileno_chile_político,10.899896,4.6860433,4.002538,3.9359028
2983,Un mes para toda la vida,¿Qué es un Mundial?,Fútbol; Messi; Mundial de fútbol; Qatar 2022,2023-12-18 09:00:00,2,2_fifa_futbolista_fútbol,10.744389,2.1806371,5.362019,11.6123905
2984,Arrasados por el viento,Temporal en Bahía Blanca,Bahía Blanca; Cambio climático,2023-12-19 14:20:22,41,41_pobreza_inmobiliario_habitante,8.222556,6.5704885,6.520577,-0.7859334
2985,Sin imágenes no hay memoria,El fotoperiodismo en democracia,Democracia; Fotografía; Fotoperiodismo,2023-12-21 10:52:11,26,26_fotoperiodismo_retratar_retrato,8.107896,3.5686023,12.864729,-3.3863947
2986,El regreso de las cacerolas,Las primeras movilizaciones contra Milei,2001; Derechas; Javier Milei,2023-12-21 14:41:26,9,9_político_libertario_política,10.941407,5.2471514,8.932243,6.5062838
2987,Hay más,Ni capitalismo blando ni capitalismo vampiro,Capitalismo; Derechas; Derechos Humanos; Socialismo,2023-12-22 16:01:06,24,24_arte_artes_art,9.782724,6.8116584,10.506425,0.11748297
2988,Lo dijo y lo hizo,El DNU de Milei: un salto al vacío,Derechas; Javier Milei,2023-12-22 17:30:00,9,9_político_libertario_política,10.853011,6.632974,8.799134,5.8965745
2989,Toda herencia es pesada,Linajes familiares y legados políticos,Democracia; Teatro; Zapping cultural,2023-12-26 09:41:29,4,4_déficit_deuda_endeudamiento,10.637087,6.260327,8.3134365,-2.0730555
2990,"Estoy cansado, jefe",Burn out: un ensayo sobre la angustia colectiva,Salud,2023-12-27 10:47:57,15,15_sindicalismo_reforma_político,9.449188,7.748582,6.3398056,1.3183091
2991,"Más rápido, más furioso",Cinco apuntes sobre el ajuste de Milei,Derechas; Javier Milei; La Libertad Avanza; Liberalismo; Peronismo,2023-12-29 10:34:49,9,9_político_libertario_política,10.758816,6.749552,9.081397,6.36253
2992,Domar la vista,"""Estúpidos espantapájaros”, de Mariana Telleria",Artes; Rosariocronica; Zapping cultural,2024-01-03 09:55:46,24,24_arte_artes_art,8.124762,3.712806,12.960444,-2.1797624
2993,¿Qué hago con mis embriones guardados?,"Reproducción asistida, subjetividad, derechos",Maternidades; Salud,2024-01-04 13:09:21,39,39_morir_muerte_moribundo,4.396836,3.5921795,9.232899,-1.6956527
2994,Versiones del fin del mundo,"Testosterona, la obra de Lorena Vega y Cristian Alarcón",Artes; Periodismo performático; Teatro,2024-01-05 15:00:49,24,24_arte_artes_art,6.301199,3.5116096,11.488524,-2.7262137
2995,La mirada anfibia,2023: el año ilustrado,Arte; Ilustraciones,2024-01-08 11:43:02,24,24_arte_artes_art,7.64578,3.5917988,13.130012,-2.139174
2996,El regreso de los dioses desterrados,"Leda, la sanadora rosarina",Carrouselrosario; Fe; Religión; Rosario; Rosariocronica,2024-01-10 12:04:31,40,40_manifestación_feminista_multitud,10.217456,3.9922047,-1.7648917,7.679715
2997,El Estado se desvanece,Violencia narco en Ecuador,Ecuador; Internacional; Narcotráfico,2024-01-11 09:52:11,10,10_boliviano_bolivia_político,9.301617,6.4943304,7.4837074,3.8920884
2998,El péndulo inflacionario,Del enfoque monetarista a las teorías heterodoxas,Economía; Inflación,2024-01-11 17:07:33,4,4_déficit_deuda_endeudamiento,9.602315,8.352154,10.679032,5.445147
2999,La conquista de lo inútil,La Sociedad de la Nieve o la pulsión por la experiencia,Cine; Zapping cultural,2024-01-17 11:52:19,29,29_ficción_protagonista_personaje,7.7420044,3.129282,10.877188,-2.082622
3000,"El jardín mental, ese terreno fértil","Testosterona, la obra de Lorena Vega y Cristian Alarcón",Laboratorio Periodismo Performàtico; Testosterona,2024-01-17 14:12:51,19,19_periodista_periodístico_periódico,5.693724,3.6771483,12.451918,0.561199
3001,"Periodismo en urgencia, democracia en crisis",,Internacional; Periodismo,2024-01-17 16:16:07,19,19_periodista_periodístico_periódico,7.7469196,5.03148,12.740562,1.2769128
3002,Hacer de esta nación un desierto,Milei y su visión de la historia,Historia; Javier Milei,2024-01-18 11:27:21,9,9_político_libertario_política,10.66483,6.4530706,9.373074,7.127696
3003,Nostalgia por un reino sin memoria ni lenguaje,Escaparse al bosque con Patricio Pron,Bosque; Naturaleza,2024-01-18 17:51:04,3,3_literario_escritora_autor,7.485493,2.5204165,6.9501004,-5.143021
3004,El manejo del fuego,Incendios forestales: entre el DNU y la sabiduría ígnea,DNU; Incendios forestales,2024-01-22 21:51:23,32,32_catástrofe_desastre_tragedia,8.571559,6.9710793,6.0989404,-1.046077
3005,Nunca se llega a ser varón,Pedagogías de la masculinidad,Libros; Masculinidades; Rosariocronica; Zapping cultural,2024-01-23 09:31:41,1,1_feminismo_feminista_patriarcado,5.8676267,3.5222948,9.814855,-4.390775
3006,Las fuerzas del suelo,Claves para descifrar los mil pedazos de la oposición,Javier Milei; Juntos por el cambio; Peronismo; Sindicalismo,2024-01-25 11:02:16,9,9_político_libertario_política,12.394587,5.9526253,9.032339,6.6823754
3007,La cultura en la contienda,Ley Ómnibus y políticas culturales,DNU; Javier Milei; Ley Omnibus,2024-01-29 14:38:54,24,24_arte_artes_art,10.281229,5.9435444,12.497839,-1.8597933
3008,No volvamos a ser Potosí,Acuerdo de libre comercio en economía digital,Tecnologías,2024-01-30 11:45:08,17,17_innovación_tecnológico_tecno,7.5746393,6.391208,9.898618,1.5759052
3009,Mangamorfosis latinoamericana,Animés: del nicho al maisntream,Cine; Zapping cultural,2024-02-02 12:44:28,18,18_chileno_chile_político,7.5322933,5.1332417,10.36517,-0.13584736
3010,A toda rosca,Debate de la Ley Ómnibus,Derechas; Javier Milei; Ley Omnibus,2024-02-02 18:36:40,9,9_político_libertario_política,12.14012,6.2011423,9.358093,7.122972
3011,Un voto contra la violencia,Bukele se autoproclama ganador,Derechas; El Salvador; Internacional,2024-02-06 11:10:50,9,9_político_libertario_política,11.505056,4.377224,8.981424,6.399205
3012,La falsa eficacia del modelo Bukele,Una alternativa para América Latina,Bukele; El Salvador; Internacional,2024-02-06 15:08:00,10,10_boliviano_bolivia_político,9.603232,5.8841615,7.664622,4.202467
3013,Un derechista atípico,Murió Sebastián Piñera,Chile; Derechas; Internacional; Sebastián Piñera,2024-02-06 21:28:56,18,18_chileno_chile_político,10.276435,3.7802494,4.070566,3.9425228
3014,Sin política y sin ley,La primera derrota de La Libertad Avanza,Congreso; Javier Milei; Ley Ómnibus,2024-02-07 10:45:02,9,9_político_libertario_política,12.500421,5.7523866,8.935137,6.5146766
3015,No los une el espanto,La derecha y su grieta,Derechas; Feminismos; Javier Milei,2024-02-09 12:14:10,9,9_político_libertario_política,12.2381315,5.308563,9.470702,6.7194867
3016,Escribir hasta desaparecer,Crónica de una ghostwriter,Escritura; Ficción; Libros; Literatura,2024-02-14 10:12:17,3,3_literario_escritora_autor,7.3865657,2.6237066,6.6471224,-4.598998
3017,El presidente Troll,El estilo de comunicación de Milei,Derechas; Javier Milei; Redes sociales,2024-02-15 09:39:00,9,9_político_libertario_política,12.325567,5.3867416,9.285189,6.661985
3018,¡Decime que es fake!,Un nuevo lenguaje de época,Comunicación política; Derechas; Redes sociales,2024-02-15 11:26:52,0,0_político_política_electoral,10.615225,6.5979705,8.346695,4.9731007
3019,Espiritualmente judío,Lo religioso es político,Derechas; Javier Milei; Religión,2024-02-16 11:42:07,27,27_israel_netanyahu_israelí,11.19949,7.8804297,14.613314,6.4156294
3020,"Corre, corre, inúndalos a todos",Ciencia ficción y crisis ambiental,Ambiente; América Latina; Literatura,2024-02-21 13:14:00,20,20_ríos_río_arroyo,8.020791,5.9733133,4.8406854,-1.1781882
3021,Gramsci vuelve,Ciudad Futura y la batalla por el tiempo,Ciudad Futura; Derechas; Rosario; Rosariocronica,2024-02-22 12:55:36,0,0_político_política_electoral,12.1662,5.5314193,8.678633,5.7142534
3022,Fuera del tiempo,"“The Holdovers”, candidata al Oscar",Cine; Premios Oscar,2024-02-23 06:57:34,29,29_ficción_protagonista_personaje,7.126541,3.4260705,10.756578,-2.1056397
3023,Doce fibras y unos lápices de colores,Los caídos del sistema,Pobreza,2024-02-23 10:40:39,11,11_asesino_testimonio_testigo,6.519498,5.3607783,7.4497423,-1.6733973
3024,"Rosario, aquella noche que ya fue",Resistencia cultural en una ciudad noctámbula,Noche; Rosariocronica; cultura,2024-02-26 12:26:57,24,24_arte_artes_art,8.615683,5.0937896,14.123861,-3.4993424
3025,El fuego y el combustible,Milei vs. gobernadores: historia de un divorcio,Javier Milei; Provincias,2024-02-27 12:29:25,0,0_político_política_electoral,11.848872,6.262968,8.108139,5.5959353
3026,¿Quién les va a pagar a los docentes?,Sin FONID y sin paritarias,Docentes,2024-02-28 11:15:04,5,5_pedagógico_enseñanza_escolar,5.785524,5.7102113,3.6519096,-3.1296928
3027,Un pacto para sobrevivir,Milei en el Congreso,Congreso; Derechas; Javier Milei,2024-03-02 00:06:39,9,9_político_libertario_política,12.267289,5.33806,8.814782,6.126493
3028,Dame el fuego de tu amor,Una campaña para recuperar la redacción de Anfibia,Incendio,2024-03-05 20:58:25,19,19_periodista_periodístico_periódico,7.6747355,4.8000317,12.306764,0.6277619
3029,Cómo afrontar la crueldad organizada,8M,8M; Rosariocronica,2024-03-07 16:05:37,1,1_feminismo_feminista_patriarcado,4.9612713,2.8796785,10.061773,-4.84448
3030,La vieja moda de explicar todo,8 de marzo,8M; 8M: Paro internacional y plurinacional de mujeres y disidencias; Aborto Legal; Derechas; Feminismos; Internacional,2024-03-08 10:56:42,1,1_feminismo_feminista_patriarcado,5.3521047,3.0834432,10.010543,-4.871557
3031,Fragmentos de un discurso amoroso,"“Past lives”, candidata al Oscar",Cine; Premios Oscar; Zapping cultural,2024-03-08 12:52:16,29,29_ficción_protagonista_personaje,5.6080794,4.1845818,10.670031,-2.1244664
3032,"Un rosario de balaceras, miedo y falopa",¿Por qué el negocio narco es tan violento en la ciudad?,Narcotráfico; Rosario; Rosariocronica; Seguridad; Violencia,2024-03-10 10:00:00,25,25_violencia_feminismo_feminista,9.301503,5.056819,8.046269,-1.3638555
3033,Zona de sacrificio,Rosario paralizada por la violencia,Narcotráfico; Rosario; Rosariocronica; Violencia,2024-03-11 12:43:07,41,41_pobreza_inmobiliario_habitante,9.306556,4.694169,6.92613,-0.72160137
3034,Las hermanas bastardas,¿Se puede ser feminista y mileísta?,8M; Derechas; Feminismos; Javier Milei,2024-03-12 12:27:00,1,1_feminismo_feminista_patriarcado,4.8140717,2.9883392,10.083836,-4.7950177
3035,La masculinidad dañada,"Testosterona, la obra de Lorena Vega y Cristian Alarcón",Masculinidades; Periodismo performático; Teatro; Testosterona,2024-03-14 13:12:51,17,17_innovación_tecnológico_tecno,6.0446897,3.9694505,10.02126,1.371951
3036,El brutalismo comunicativo de Milei,Cinco principios de la comunicación política de LLA,Derechas; Discursos de odio; Javier Milei; Redes sociales; Un año de Milei,2024-03-15 11:05:02,9,9_político_libertario_política,12.613917,5.677886,9.236557,6.733026
3037,100 días y 8 noches,Milei: sin luna de miel,Congreso; Javier Milei,2024-03-19 10:41:56,9,9_político_libertario_política,11.445723,6.337807,9.025974,6.570829
3038,“Me van a tener que sacar muerta”,Estela de Carlotto,24M: Día de la memoria por la verdad y la justicia; Abuelas de Plaza de Mayo; Derechos Humanos; Javier Milei,2024-03-23 19:44:30,9,9_político_libertario_política,12.188269,5.589618,7.267492,-1.0916574
3039,El cuento desaparecido,A 47 años del asesinato de Rodolfo Walsh,24M: Día de la memoria por la verdad y la justicia; Dictadura; Rodolfo Walsh,2024-03-25 10:01:12,20,20_ríos_río_arroyo,8.259777,2.5077665,4.9515405,-1.1987406
3040,Pasar la memoria por el cuerpo,24 de marzo,,2024-03-26 12:15:52,24,24_arte_artes_art,7.5573497,3.6987576,12.451005,-2.3734062
3041,Salir a bailar para recuperar la autoestima,Rosario: nocturnidad y violencias,Nocturnidad; Rosariocronica,2024-03-26 14:53:43,22,22_música_musical_músico,9.454689,4.963761,14.258205,-3.6482952
3042,El museo es noticia,"Arte, ciencia y periodismo: el meteorito y el archivo",Rosariocronica,2024-03-26 15:30:35,24,24_arte_artes_art,7.794579,4.0750356,12.923753,-2.099113
3043,El libro que no debía ser publicado,"En agosto nos vemos, de García Márquez",Gabriel García Márquez; Libros; Patrimonio Cultural,2024-03-27 13:46:31,3,3_literario_escritora_autor,8.05877,2.152497,6.691753,-4.9752216
3044,La mujer que está sola y espera,Victoria Villarruel,Fuerzas de seguridad; Javier Milei; Victoria Villarruel,2024-03-28 11:51:00,9,9_político_libertario_política,12.569691,5.623783,9.231437,6.854634
3045,¿Es posible una democracia liberal en la Argentina?,Historia de una relación sinuosa,Democracia; Derechas; Liberalismo; Libros,2024-04-03 12:53:16,0,0_político_política_electoral,10.461877,5.792943,8.116923,5.221641
3046,Dar clases en la era Milei,Seis puntos para evitar la cruzada cultural en el aula,Docentes; Javier Milei,2024-04-04 09:46:00,5,5_pedagógico_enseñanza_escolar,5.9492188,5.414437,3.5928648,-3.2048488
3047,"Science, bitch!",El sistema científico al borde del abismo,Ciencia,2024-04-04 14:20:04,37,37_astrónomo_ciencia_universo,7.6947713,6.907276,9.884109,0.2190833
3048,La letra chica del chip sexual,Menopausia,Feminismos; menopausia,2024-04-05 10:03:20,1,1_feminismo_feminista_patriarcado,5.1494126,3.7806427,9.5226,-3.749366
3049,La movilidad social por otros medios,Gran Hermano Tucumán,Gran Hermano; Tucumán; reality,2024-04-05 10:42:17,31,31_digital_internet_tecnología,7.3734555,5.3263464,10.552913,2.3083122
3050,Durmiendo con la generala,Richardson-Milei: las nuevas relaciones carnales,Javier Milei,2024-04-05 16:00:48,21,21_soviética_soviético_vladimir,10.485467,4.1112847,7.143689,3.131574
3051,La otra cara de la moneda,¿La única solución es dolarizar?,Derechas; UNSAM,2024-04-08 14:54:31,4,4_déficit_deuda_endeudamiento,9.641641,8.455675,10.586124,5.3554444
3052,"Acercarnos a la vida, alejarnos de los miedos","Crisis climática, hiperobjetos y biopoéticas",Arte Ciencia y Tecnoceno; Crisiis climática; Narrativas,2024-04-09 09:00:00,24,24_arte_artes_art,8.12277,6.2578087,10.508287,0.13047394
3053,Auténticos decadentes,El lenguaje político del mileísmo,Discurso; Javier Milei,2024-04-10 10:35:12,9,9_político_libertario_política,10.764972,6.4838805,9.105256,6.6817045
3054,Un dios salvaje,Caso glory hole: cuatro preguntas y un marco teórico,,2024-04-10 15:48:18,25,25_violencia_feminismo_feminista,10.784217,5.027365,9.00211,-4.3254232
3055,Tomar en serio la universidad,#20AñosIDAES | Educación pública,UNSAM; Universidad pública,2024-04-12 09:56:00,5,5_pedagógico_enseñanza_escolar,5.9451013,6.11561,3.9019606,-2.712592
3056,Creo que aún tal vez piensas en mí,20 años de “Eterno resplandor de una mente sin recuerdos”,Amor; Cine; Zapping cultural,2024-04-12 13:30:37,29,29_ficción_protagonista_personaje,7.097208,3.0075598,10.875652,-2.0785317
3057,La vida imposible,Israel y Hamás en guerra,Guerra; Internacional; Israel; Medio Oriente; Palestina,2024-04-14 12:11:00,27,27_israel_netanyahu_israelí,11.208344,8.176614,14.609917,6.404348
3058,Enemigos íntimos,El ataque de Irán a Israel,Guerra; Internacional; Irán; Israel,2024-04-15 12:31:23,27,27_israel_netanyahu_israelí,11.119204,8.039776,14.611147,6.4086757
3059,Vivir en guerra,El ataque de Irán a Israel,Guerra; Internacional; Iran,2024-04-16 09:41:48,27,27_israel_netanyahu_israelí,11.148682,8.0993185,14.622946,6.4232144
3060,El lugar donde todo comienza,Primeras generaciones universitarias,Territorio Educativo; Universidad pública,2024-04-17 09:23:00,5,5_pedagógico_enseñanza_escolar,5.985659,5.9227633,3.6817884,-3.2416737
3061,Bajo liberalismo en sangre,La biblioteca libertaria,Derechas; Javier Milei; Libertad; Libertarios,2024-04-18 11:33:12,9,9_político_libertario_política,12.471226,5.8251414,9.022562,6.2152896
3062,Dinosaurios vivos,Rescate de águilas en peligro de extinción,Ambiente; Animales,2024-04-19 09:29:32,15,15_sindicalismo_reforma_político,7.964253,7.3750443,8.279751,1.249887
3063,Las ideas crecen mejor al pisarlas,El arte de copiar y la era digital,Copia; Galpon FACE; Laboratorio de Periodismo Performático,2024-04-24 11:38:39,24,24_arte_artes_art,7.1838517,5.4385138,13.105988,-1.9154037
3064,La Furia de Artemisa,Un perfil de Juliana Scaglione,Gran Hermano; Zapping cultural,2024-04-24 12:01:55,11,11_asesino_testimonio_testigo,6.6424384,3.8276002,6.85782,-1.7126243
3065,Sin Peña ni olvido,Mauricio y Marcos: el fin de una relación política,Elecciones 2023; Juntos por el cambio; Marcos Peña; Mauricio Macri,2024-04-25 11:12:00,0,0_político_política_electoral,11.726809,5.4364247,7.870406,5.3064
3066,Feminismos vs. casta financiera,Un límite para el totalitarismo de mercado,8M; Derechas; Deuda; Feminismos; Javier Milei,2024-04-25 12:58:58,9,9_político_libertario_política,12.378154,5.899655,9.425259,6.4508257
3067,Una más y no jugamos más,Apuestas online en las aulas,Adolescencias; Ciberludopatía,2024-04-26 09:46:25,5,5_pedagógico_enseñanza_escolar,5.997382,5.542671,3.4105117,-2.9689593
3068,Jugale diez lucas al Liverpool,Fragmento de “No va más”: Biografía de Cayetano,Apuestas; Ciberludopatía; Libros,2024-04-26 12:16:10,2,2_fifa_futbolista_fútbol,8.9155035,2.4677703,6.007328,11.2008295
3069,En busca de la memoria perdida,Laboratorio de Periodismo Performático,Artes; Periodismo performático; Salud mental,2024-04-29 10:24:00,39,39_morir_muerte_moribundo,9.196171,3.6833866,9.266771,-1.8101736
3070,Fingir demencia,La salud mental del presidente,Derechas; Javier Milei; Salud mental,2024-04-29 11:27:08,9,9_político_libertario_política,12.470513,5.620622,9.239655,6.7452755
